filename	directory	xmin	ymin	xmax	ymax	width	height	defect	defect_ID
img_02_3436813700_00270.jpg	images/images\water_spot\img_02_3436813700_00270.jpg	330	19	884	1000	2048	1000	water_spot	8
img_02_3436813700_00273.jpg	images/images\water_spot\img_02_3436813700_00273.jpg	351	640	713	1000	2048	1000	water_spot	8
img_02_3436813700_00274.jpg	images/images\water_spot\img_02_3436813700_00274.jpg	351	7	774	994	2048	1000	water_spot	8
img_02_3436813700_00275.jpg	images/images\water_spot\img_02_3436813700_00275.jpg	331	7	828	691	2048	1000	water_spot	8
img_02_3436813700_00276.jpg	images/images\water_spot\img_02_3436813700_00276.jpg	358	24	805	981	2048	1000	water_spot	8
img_02_3436813700_00298.jpg	images/images\water_spot\img_02_3436813700_00298.jpg	349	4	784	975	2048	1000	water_spot	8
img_02_3436813700_00300.jpg	images/images\water_spot\img_02_3436813700_00300.jpg	477	16	853	971	2048	1000	water_spot	8
img_02_3436813700_00301.jpg	images/images\water_spot\img_02_3436813700_00301.jpg	423	17	823	1000	2048	1000	water_spot	8
img_02_3436813700_00302.jpg	images/images\water_spot\img_02_3436813700_00302.jpg	446	19	882	960	2048	1000	water_spot	8
img_02_3436813700_00303.jpg	images/images\water_spot\img_02_3436813700_00303.jpg	510	11	848	996	2048	1000	water_spot	8
img_02_3436813700_00306.jpg	images/images\water_spot\img_02_3436813700_00306.jpg	508	9	864	853	2048	1000	water_spot	8
img_02_3436813700_00307.jpg	images/images\water_spot\img_02_3436813700_00307.jpg	499	9	862	775	2048	1000	water_spot	8
img_02_3436813700_00309.jpg	images/images\water_spot\img_02_3436813700_00309.jpg	438	1	884	989	2048	1000	water_spot	8
img_02_3436813700_00318.jpg	images/images\water_spot\img_02_3436813700_00318.jpg	584	74	988	973	2048	1000	water_spot	8
img_02_3436813700_00320.jpg	images/images\water_spot\img_02_3436813700_00320.jpg	577	3	969	983	2048	1000	water_spot	8
img_02_3436813700_00321.jpg	images/images\water_spot\img_02_3436813700_00321.jpg	581	76	907	984	2048	1000	water_spot	8
img_02_3436813700_00322.jpg	images/images\water_spot\img_02_3436813700_00322.jpg	558	265	895	994	2048	1000	water_spot	8
img_02_3436813700_00326.jpg	images/images\water_spot\img_02_3436813700_00326.jpg	585	32	953	1000	2048	1000	water_spot	8
img_02_3436813700_00329.jpg	images/images\water_spot\img_02_3436813700_00329.jpg	567	60	948	963	2048	1000	water_spot	8
img_02_3436813700_00335.jpg	images/images\water_spot\img_02_3436813700_00335.jpg	553	16	959	937	2048	1000	water_spot	8
img_02_3436813700_00773.jpg	images/images\water_spot\img_02_3436813700_00773.jpg	388	307	730	978	2048	1000	water_spot	8
img_02_3436813700_00788.jpg	images/images\water_spot\img_02_3436813700_00788.jpg	371	30	833	1000	2048	1000	water_spot	8
img_02_3436813700_00790.jpg	images/images\water_spot\img_02_3436813700_00790.jpg	297	11	764	984	2048	1000	water_spot	8
img_02_3436813700_00794.jpg	images/images\water_spot\img_02_3436813700_00794.jpg	367	52	748	991	2048	1000	water_spot	8
img_02_3436813700_00798.jpg	images/images\water_spot\img_02_3436813700_00798.jpg	353	21	771	970	2048	1000	water_spot	8
img_02_3436816100_00147.jpg	images/images\inclusion\img_02_3436816100_00147.jpg	1423	611	1461	657	2048	1000	inclusion	2
img_02_3436816100_00148.jpg	images/images\inclusion\img_02_3436816100_00148.jpg	1424	338	1465	393	2048	1000	inclusion	2
img_02_3436816100_00150.jpg	images/images\inclusion\img_02_3436816100_00150.jpg	1421	519	1465	579	2048	1000	inclusion	2
img_02_3436816100_00152.jpg	images/images\inclusion\img_02_3436816100_00152.jpg	1424	698	1464	755	2048	1000	inclusion	2
img_02_3436816100_00153.jpg	images/images\inclusion\img_02_3436816100_00153.jpg	1418	622	1459	665	2048	1000	inclusion	2
img_02_3437009400_00001.jpg	images/images\welding_line\img_02_3437009400_00001.jpg	3	189	2048	266	2048	1000	welding_line	9
img_02_424714400_00010.jpg	images/images\water_spot\img_02_424714400_00010.jpg	1766	440	1923	716	2048	1000	water_spot	8
img_02_424799200_00150.jpg	images/images\inclusion\img_02_424799200_00150.jpg	1072	381	1141	470	2048	1000	inclusion	2
img_02_424799200_00178.jpg	images/images\oil_spot\img_02_424799200_00178.jpg	970	526	1389	693	2048	1000	oil_spot	3
img_02_424799200_00250.jpg	images/images\oil_spot\img_02_424799200_00250.jpg	1456	827	1708	954	2048	1000	oil_spot	3
img_02_424799200_00387.jpg	images/images\water_spot\img_02_424799200_00387.jpg	1176	835	1365	1000	2048	1000	water_spot	8
img_02_424799200_00450.jpg	images/images\water_spot\img_02_424799200_00450.jpg	1072	696	1330	904	2048	1000	water_spot	8
img_02_424799300_00040.jpg	images/images\water_spot\img_02_424799300_00040.jpg	797	106	1000	353	2048	1000	water_spot	8
img_02_424799300_00072.jpg	images/images\water_spot\img_02_424799300_00072.jpg	1508	824	1676	1000	2048	1000	water_spot	8
img_02_424799300_00146.jpg	images/images\water_spot\img_02_424799300_00146.jpg	884	186	1094	424	2048	1000	water_spot	8
img_02_424799300_00850.jpg	images/images\inclusion\img_02_424799300_00850.jpg	1423	49	1450	78	2048	1000	inclusion	2
img_02_424799600_00382.jpg	images/images\inclusion\img_02_424799600_00382.jpg	599	467	623	497	2048	1000	inclusion	2
img_02_425237000_00520.jpg	images/images\water_spot\img_02_425237000_00520.jpg	576	642	777	868	2048	1000	water_spot	8
img_02_425237600_00302.jpg	images/images\water_spot\img_02_425237600_00302.jpg	1254	37	1503	255	2048	1000	water_spot	8
img_02_425243200_00115.jpg	images/images\silk_spot\img_02_425243200_00115.jpg	135	80	579	796	2048	1000	silk_spot	6
img_02_425243200_00533.jpg	images/images\silk_spot\img_02_425243200_00533.jpg	64	106	754	824	2048	1000	silk_spot	6
img_02_425243200_00536.jpg	images/images\silk_spot\img_02_425243200_00536.jpg	92	116	748	788	2048	1000	silk_spot	6
img_02_425243200_00561.jpg	images/images\silk_spot\img_02_425243200_00561.jpg	69	125	730	681	2048	1000	silk_spot	6
img_02_425243200_00563.jpg	images/images\silk_spot\img_02_425243200_00563.jpg	135	139	602	716	2048	1000	silk_spot	6
img_02_425243400_00044.jpg	images/images\silk_spot\img_02_425243400_00044.jpg	751	147	1346	627	2048	1000	silk_spot	6
img_02_425243400_00052.jpg	images/images\silk_spot\img_02_425243400_00052.jpg	172	165	726	732	2048	1000	silk_spot	6
img_02_425243400_00057.jpg	images/images\silk_spot\img_02_425243400_00057.jpg	56	109	540	627	2048	1000	silk_spot	6
img_02_425383400_00356.jpg	images/images\inclusion\img_02_425383400_00356.jpg	726	325	762	367	2048	1000	inclusion	2
img_02_425383400_00358.jpg	images/images\inclusion\img_02_425383400_00358.jpg	715	434	776	501	2048	1000	inclusion	2
img_02_425389800_00017.jpg	images/images\welding_line\img_02_425389800_00017.jpg	322	124	2048	197	2048	1000	welding_line	9
img_02_425390000_00017.jpg	images/images\welding_line\img_02_425390000_00017.jpg	310	637	2048	694	2048	1000	welding_line	9
img_02_425391000_00490.jpg	images/images\inclusion\img_02_425391000_00490.jpg	1067	91	1225	182	2048	1000	inclusion	2
img_02_425391100_00017.jpg	images/images\welding_line\img_02_425391100_00017.jpg	7	7	2048	62	2048	1000	welding_line	9
img_02_425391700_00019.jpg	images/images\welding_line\img_02_425391700_00019.jpg	2	125	2048	209	2048	1000	welding_line	9
img_02_425391800_00025.jpg	images/images\water_spot\img_02_425391800_00025.jpg	346	811	510	973	2048	1000	water_spot	8
img_02_425392000_00990.jpg	images/images\inclusion\img_02_425392000_00990.jpg	1819	769	1886	824	2048	1000	inclusion	2
img_02_425392000_00996.jpg	images/images\inclusion\img_02_425392000_00996.jpg	1823	790	1915	848	2048	1000	inclusion	2
img_02_425392300_00834.jpg	images/images\inclusion\img_02_425392300_00834.jpg	1177	495	1256	543	2048	1000	inclusion	2
img_02_425392400_00018.jpg	images/images\welding_line\img_02_425392400_00018.jpg	2	819	2048	880	2048	1000	welding_line	9
img_02_425392400_00020.jpg	images/images\rolled_pit\img_02_425392400_00020.jpg	481	157	1059	330	2048	1000	rolled_pit	5
img_02_425392400_00022.jpg	images/images\inclusion\img_02_425392400_00022.jpg	1135	561	1213	618	2048	1000	inclusion	2
img_02_425392500_00017.jpg	images/images\welding_line\img_02_425392500_00017.jpg	5	16	2048	66	2048	1000	welding_line	9
img_02_425501100_00688.jpg	images/images\inclusion\img_02_425501100_00688.jpg	863	645	914	702	2048	1000	inclusion	2
img_02_425501900_00017.jpg	images/images\punching_hole\img_02_425501900_00017.jpg	1995	1	2048	42	2048	1000	punching_hole	4
img_02_425501900_00018.jpg	images/images\welding_line\img_02_425501900_00018.jpg	1	812	2048	870	2048	1000	welding_line	9
img_02_425502300_00018.jpg	images/images\punching_hole\img_02_425502300_00018.jpg	1973	623	2046	674	2048	1000	punching_hole	4
img_02_425502300_00338.jpg	images/images\inclusion\img_02_425502300_00338.jpg	1587	837	1674	953	2048	1000	inclusion	2
img_02_425503000_00020.jpg	images/images\inclusion\img_02_425503000_00020.jpg	547	126	607	172	2048	1000	inclusion	2
img_02_425503100_00017.jpg	images/images\punching_hole\img_02_425503100_00017.jpg	1992	125	2048	177	2048	1000	punching_hole	4
img_02_425503500_00017.jpg	images/images\welding_line\img_02_425503500_00017.jpg	3	57	2047	115	2048	1000	welding_line	9
img_02_425503800_00019.jpg	images/images\inclusion\img_02_425503800_00019.jpg	247	233	319	284	2048	1000	inclusion	2
img_02_425504800_00019.jpg	images/images\welding_line\img_02_425504800_00019.jpg	2	947	2048	994	2048	1000	welding_line	9
img_02_425505100_00022.jpg	images/images\inclusion\img_02_425505100_00022.jpg	792	812	839	859	2048	1000	inclusion	2
img_02_425505400_01038.jpg	images/images\silk_spot\img_02_425505400_01038.jpg	1079	335	1282	721	2048	1000	silk_spot	6
img_02_425505500_00018.jpg	images/images\punching_hole\img_02_425505500_00018.jpg	2011	108	2048	151	2048	1000	punching_hole	4
img_02_425505700_00018.jpg	images/images\welding_line\img_02_425505700_00018.jpg	2	188	2047	261	2048	1000	welding_line	9
img_02_425506300_00018.jpg	images/images\punching_hole\img_02_425506300_00018.jpg	2013	614	2048	658	2048	1000	punching_hole	4
img_02_425506400_00018.jpg	images/images\punching_hole\img_02_425506400_00018.jpg	2005	660	2048	712	2048	1000	punching_hole	4
img_02_425506800_00019.jpg	images/images\welding_line\img_02_425506800_00019.jpg	7	711	2048	764	2048	1000	welding_line	9
img_02_425507000_00018.jpg	images/images\welding_line\img_02_425507000_00018.jpg	1	447	2048	520	2048	1000	welding_line	9
img_02_425507000_00871.jpg	images/images\oil_spot\img_02_425507000_00871.jpg	1928	294	2048	473	2048	1000	oil_spot	3
img_02_425507000_00872.jpg	images/images\oil_spot\img_02_425507000_00872.jpg	1950	50	2022	112	2048	1000	oil_spot	3
img_02_425507000_00876.jpg	images/images\oil_spot\img_02_425507000_00876.jpg	1943	730	2031	804	2048	1000	oil_spot	3
img_02_425507000_00882.jpg	images/images\oil_spot\img_02_425507000_00882.jpg	1931	572	2025	650	2048	1000	oil_spot	3
img_02_425507000_00888.jpg	images/images\oil_spot\img_02_425507000_00888.jpg	1938	429	2028	501	2048	1000	oil_spot	3
img_02_425507000_00900.jpg	images/images\oil_spot\img_02_425507000_00900.jpg	1934	140	2038	214	2048	1000	oil_spot	3
img_02_425507000_00913.jpg	images/images\oil_spot\img_02_425507000_00913.jpg	1931	865	2027	947	2048	1000	oil_spot	3
img_02_425507000_00919.jpg	images/images\oil_spot\img_02_425507000_00919.jpg	1927	700	2032	791	2048	1000	oil_spot	3
img_02_425507000_00931.jpg	images/images\oil_spot\img_02_425507000_00931.jpg	1931	415	2040	500	2048	1000	oil_spot	3
img_02_425507200_00018.jpg	images/images\punching_hole\img_02_425507200_00018.jpg	2018	481	2048	526	2048	1000	punching_hole	4
img_02_425507200_01502.jpg	images/images\oil_spot\img_02_425507200_01502.jpg	671	32	1257	907	2048	1000	oil_spot	3
img_02_425507200_01503.jpg	images/images\oil_spot\img_02_425507200_01503.jpg	442	80	470	133	2048	1000	oil_spot	3
img_02_425507200_01504.jpg	images/images\oil_spot\img_02_425507200_01504.jpg	433	16	474	65	2048	1000	oil_spot	3
img_02_425507200_01505.jpg	images/images\oil_spot\img_02_425507200_01505.jpg	431	216	490	297	2048	1000	oil_spot	3
img_02_425507200_01509.jpg	images/images\oil_spot\img_02_425507200_01509.jpg	417	555	502	637	2048	1000	oil_spot	3
img_02_425507200_01510.jpg	images/images\oil_spot\img_02_425507200_01510.jpg	428	18	470	58	2048	1000	oil_spot	3
img_02_425507200_01511.jpg	images/images\oil_spot\img_02_425507200_01511.jpg	424	704	492	857	2048	1000	oil_spot	3
img_02_425507200_01512.jpg	images/images\oil_spot\img_02_425507200_01512.jpg	428	711	489	862	2048	1000	oil_spot	3
img_02_425507200_01513.jpg	images/images\oil_spot\img_02_425507200_01513.jpg	433	857	488	941	2048	1000	oil_spot	3
img_02_425507200_01514.jpg	images/images\oil_spot\img_02_425507200_01514.jpg	434	99	474	155	2048	1000	oil_spot	3
img_02_425507200_01515.jpg	images/images\oil_spot\img_02_425507200_01515.jpg	425	548	472	616	2048	1000	oil_spot	3
img_02_425507200_01516.jpg	images/images\oil_spot\img_02_425507200_01516.jpg	428	770	471	843	2048	1000	oil_spot	3
img_02_425507200_01517.jpg	images/images\oil_spot\img_02_425507200_01517.jpg	427	119	495	283	2048	1000	oil_spot	3
img_02_425507400_00018.jpg	images/images\welding_line\img_02_425507400_00018.jpg	10	227	2048	296	2048	1000	welding_line	9
img_02_425508300_00017.jpg	images/images\punching_hole\img_02_425508300_00017.jpg	2015	167	2048	215	2048	1000	punching_hole	4
img_02_425508400_00140.jpg	images/images\inclusion\img_02_425508400_00140.jpg	859	1	946	41	2048	1000	inclusion	2
img_02_425508400_00141.jpg	images/images\inclusion\img_02_425508400_00141.jpg	897	918	960	983	2048	1000	inclusion	2
img_02_425508400_00382.jpg	images/images\silk_spot\img_02_425508400_00382.jpg	1141	281	1402	666	2048	1000	silk_spot	6
img_02_425508600_00684.jpg	images/images\water_spot\img_02_425508600_00684.jpg	582	266	844	748	2048	1000	water_spot	8
img_02_425508700_01045.jpg	images/images\silk_spot\img_02_425508700_01045.jpg	715	212	910	637	2048	1000	silk_spot	6
img_02_425613500_00597.jpg	images/images\welding_line\img_02_425613500_00597.jpg	3	309	2048	363	2048	1000	welding_line	9
img_02_425613600_00582.jpg	images/images\punching_hole\img_02_425613600_00582.jpg	2008	438	2048	486	2048	1000	punching_hole	4
img_02_425613700_00758.jpg	images/images\crease\img_02_425613700_00758.jpg	707	55	2037	189	2048	1000	crease	0
img_02_425613800_00034.jpg	images/images\inclusion\img_02_425613800_00034.jpg	374	34	418	139	2048	1000	inclusion	2
img_02_425613800_00218.jpg	images/images\oil_spot\img_02_425613800_00218.jpg	758	506	874	627	2048	1000	oil_spot	3
img_02_425613800_00786.jpg	images/images\welding_line\img_02_425613800_00786.jpg	7	91	2048	162	2048	1000	welding_line	9
img_02_425614400_00001.jpg	images/images\welding_line\img_02_425614400_00001.jpg	1	816	2048	893	2048	1000	welding_line	9
img_02_425614600_00001.jpg	images/images\welding_line\img_02_425614600_00001.jpg	3	522	2048	582	2048	1000	welding_line	9
img_02_425614600_00432.jpg	images/images\water_spot\img_02_425614600_00432.jpg	1622	452	1899	737	2048	1000	water_spot	8
img_02_425614700_00001.jpg	images/images\punching_hole\img_02_425614700_00001.jpg	2013	935	2048	981	2048	1000	punching_hole	4
img_02_425616200_00030.jpg	images/images\oil_spot\img_02_425616200_00030.jpg	1441	394	1541	455	2048	1000	oil_spot	3
img_02_425616500_00001.jpg	images/images\punching_hole\img_02_425616500_00001.jpg	2000	681	2046	738	2048	1000	punching_hole	4
img_02_425616500_00770.jpg	images/images\welding_line\img_02_425616500_00770.jpg	3	83	2048	154	2048	1000	welding_line	9
img_02_425621800_00910.jpg	images/images\water_spot\img_02_425621800_00910.jpg	1000	157	1230	432	2048	1000	water_spot	8
img_02_425621800_00916.jpg	images/images\water_spot\img_02_425621800_00916.jpg	633	7	831	271	2048	1000	water_spot	8
img_02_425622000_00002.jpg	images/images\water_spot\img_02_425622000_00002.jpg	1540	553	1895	884	2048	1000	water_spot	8
img_02_425622400_00001.jpg	images/images\crescent_gap\img_02_425622400_00001.jpg	100	284	2041	350	2048	1000	crescent_gap	1
img_02_425622600_00001.jpg	images/images\crescent_gap\img_02_425622600_00001.jpg	38	634	237	1000	2048	1000	crescent_gap	1
img_02_425637500_00001.jpg	images/images\welding_line\img_02_425637500_00001.jpg	7	898	2048	969	2048	1000	welding_line	9
img_02_425637500_00003.jpg	images/images\oil_spot\img_02_425637500_00003.jpg	1277	807	1522	942	2048	1000	oil_spot	3
img_02_425637700_00001.jpg	images/images\punching_hole\img_02_425637700_00001.jpg	2008	795	2048	851	2048	1000	punching_hole	4
img_02_425637800_00891.jpg	images/images\punching_hole\img_02_425637800_00891.jpg	2010	432	2048	489	2048	1000	punching_hole	4
img_02_425637900_00899.jpg	images/images\punching_hole\img_02_425637900_00899.jpg	2011	208	2048	261	2048	1000	punching_hole	4
img_02_425638500_00001.jpg	images/images\welding_line\img_02_425638500_00001.jpg	13	884	2048	964	2048	1000	welding_line	9
img_02_425640000_00634.jpg	images/images\punching_hole\img_02_425640000_00634.jpg	2007	543	2048	595	2048	1000	punching_hole	4
img_02_425640100_00874.jpg	images/images\punching_hole\img_02_425640100_00874.jpg	2004	25	2048	70	2048	1000	punching_hole	4
img_02_425644200_00602.jpg	images/images\water_spot\img_02_425644200_00602.jpg	776	360	994	586	2048	1000	water_spot	8
img_02_425644200_00681.jpg	images/images\punching_hole\img_02_425644200_00681.jpg	2004	371	2048	425	2048	1000	punching_hole	4
img_02_425644600_00001.jpg	images/images\punching_hole\img_02_425644600_00001.jpg	2005	725	2046	782	2048	1000	punching_hole	4
img_02_425646200_00062.jpg	images/images\oil_spot\img_02_425646200_00062.jpg	71	237	138	340	2048	1000	oil_spot	3
img_02_425646200_00460.jpg	images/images\inclusion\img_02_425646200_00460.jpg	920	681	1051	943	2048	1000	inclusion	2
img_02_425646200_00628.jpg	images/images\water_spot\img_02_425646200_00628.jpg	1181	175	1431	507	2048	1000	water_spot	8
img_02_425646200_00629.jpg	images/images\water_spot\img_02_425646200_00629.jpg	1156	422	1438	950	2048	1000	water_spot	8
img_02_425646200_00634.jpg	images/images\inclusion\img_02_425646200_00634.jpg	135	437	181	516	2048	1000	inclusion	2
img_02_427146700_00002.jpg	images/images\rolled_pit\img_02_427146700_00002.jpg	1145	350	1393	457	2048	1000	rolled_pit	5
img_02_431854300_00002.jpg	images/images\rolled_pit\img_02_431854300_00002.jpg	862	670	1048	851	2048	1000	rolled_pit	5
img_02_432220200_00001.jpg	images/images\welding_line\img_02_432220200_00001.jpg	7	719	2048	794	2048	1000	welding_line	9
img_02_435974400_00004.jpg	images/images\oil_spot\img_02_435974400_00004.jpg	240	320	372	390	2048	1000	oil_spot	3
img_02_436068400_00001.jpg	images/images\welding_line\img_02_436068400_00001.jpg	3	757	2048	836	2048	1000	welding_line	9
img_02_436068500_00002.jpg	images/images\inclusion\img_02_436068500_00002.jpg	335	40	454	98	2048	1000	inclusion	2
img_02_436149500_00369.jpg	images/images\water_spot\img_02_436149500_00369.jpg	1836	311	2048	591	2048	1000	water_spot	8
img_02_436149500_00939.jpg	images/images\welding_line\img_02_436149500_00939.jpg	5	855	2048	938	2048	1000	welding_line	9
img_02_436150100_00001.jpg	images/images\welding_line\img_02_436150100_00001.jpg	1	886	2048	953	2048	1000	welding_line	9
img_02_436151900_00101.jpg	images/images\water_spot\img_02_436151900_00101.jpg	853	478	1087	880	2048	1000	water_spot	8
img_02_436152900_00001.jpg	images/images\welding_line\img_02_436152900_00001.jpg	3	535	2048	606	2048	1000	welding_line	9
img_02_436152900_00532.jpg	images/images\silk_spot\img_02_436152900_00532.jpg	1251	280	1979	776	2048	1000	silk_spot	6
img_02_436152900_00533.jpg	images/images\silk_spot\img_02_436152900_00533.jpg	833	358	1252	1000	2048	1000	silk_spot	6
img_02_436152900_00538.jpg	images/images\silk_spot\img_02_436152900_00538.jpg	1038	150	1795	825	2048	1000	silk_spot	6
img_02_436152900_00542.jpg	images/images\silk_spot\img_02_436152900_00542.jpg	812	207	1364	894	2048	1000	silk_spot	6
img_02_436152900_00547.jpg	images/images\silk_spot\img_02_436152900_00547.jpg	646	75	1064	530	2048	1000	silk_spot	6
img_02_436152900_00559.jpg	images/images\silk_spot\img_02_436152900_00559.jpg	1143	1	1543	366	2048	1000	silk_spot	6
img_02_436152900_00563.jpg	images/images\silk_spot\img_02_436152900_00563.jpg	1461	119	1818	504	2048	1000	silk_spot	6
img_02_436153300_00001.jpg	images/images\welding_line\img_02_436153300_00001.jpg	23	847	2048	916	2048	1000	welding_line	9
img_02_436153300_01008.jpg	images/images\welding_line\img_02_436153300_01008.jpg	48	476	2048	539	2048	1000	welding_line	9
img_02_436153600_00658.jpg	images/images\silk_spot\img_02_436153600_00658.jpg	489	124	1759	934	2048	1000	silk_spot	6
img_02_436153600_00659.jpg	images/images\silk_spot\img_02_436153600_00659.jpg	585	42	1612	978	2048	1000	silk_spot	6
img_02_436153600_00660.jpg	images/images\silk_spot\img_02_436153600_00660.jpg	440	45	1747	1000	2048	1000	silk_spot	6
img_02_436153600_00661.jpg	images/images\silk_spot\img_02_436153600_00661.jpg	436	134	1930	1000	2048	1000	silk_spot	6
img_02_436153600_00662.jpg	images/images\silk_spot\img_02_436153600_00662.jpg	679	175	1736	1000	2048	1000	silk_spot	6
img_02_436153600_00663.jpg	images/images\silk_spot\img_02_436153600_00663.jpg	708	117	1564	925	2048	1000	silk_spot	6
img_02_436153600_00664.jpg	images/images\silk_spot\img_02_436153600_00664.jpg	494	73	1569	865	2048	1000	silk_spot	6
img_02_436153600_00665.jpg	images/images\silk_spot\img_02_436153600_00665.jpg	548	42	1556	903	2048	1000	silk_spot	6
img_02_436153600_00666.jpg	images/images\silk_spot\img_02_436153600_00666.jpg	554	81	1518	881	2048	1000	silk_spot	6
img_02_436153600_00669.jpg	images/images\silk_spot\img_02_436153600_00669.jpg	490	27	1303	706	2048	1000	silk_spot	6
img_02_436153600_00671.jpg	images/images\silk_spot\img_02_436153600_00671.jpg	508	111	1677	914	2048	1000	silk_spot	6
img_02_436153600_00681.jpg	images/images\silk_spot\img_02_436153600_00681.jpg	379	68	1085	925	2048	1000	silk_spot	6
img_02_436153600_00682.jpg	images/images\silk_spot\img_02_436153600_00682.jpg	551	112	1244	837	2048	1000	silk_spot	6
img_02_436153600_00683.jpg	images/images\silk_spot\img_02_436153600_00683.jpg	502	155	1059	594	2048	1000	silk_spot	6
img_02_436153600_00684.jpg	images/images\silk_spot\img_02_436153600_00684.jpg	564	219	1008	732	2048	1000	silk_spot	6
img_02_436153600_00685.jpg	images/images\silk_spot\img_02_436153600_00685.jpg	525	144	1126	703	2048	1000	silk_spot	6
img_02_436153600_00686.jpg	images/images\silk_spot\img_02_436153600_00686.jpg	500	89	1025	903	2048	1000	silk_spot	6
img_02_436153600_00687.jpg	images/images\silk_spot\img_02_436153600_00687.jpg	638	283	1167	778	2048	1000	silk_spot	6
img_02_436153600_00688.jpg	images/images\silk_spot\img_02_436153600_00688.jpg	489	1	1409	955	2048	1000	silk_spot	6
img_02_436153600_00689.jpg	images/images\silk_spot\img_02_436153600_00689.jpg	582	9	1276	655	2048	1000	silk_spot	6
img_02_436153600_00691.jpg	images/images\silk_spot\img_02_436153600_00691.jpg	610	93	1200	975	2048	1000	silk_spot	6
img_02_436153600_00692.jpg	images/images\silk_spot\img_02_436153600_00692.jpg	505	96	1236	955	2048	1000	silk_spot	6
img_02_436153600_00693.jpg	images/images\silk_spot\img_02_436153600_00693.jpg	554	83	1148	821	2048	1000	silk_spot	6
img_02_436153600_00695.jpg	images/images\silk_spot\img_02_436153600_00695.jpg	451	1	1165	923	2048	1000	silk_spot	6
img_02_436153600_00696.jpg	images/images\silk_spot\img_02_436153600_00696.jpg	592	4	1441	824	2048	1000	silk_spot	6
img_02_436153600_00697.jpg	images/images\silk_spot\img_02_436153600_00697.jpg	416	40	1231	986	2048	1000	silk_spot	6
img_02_436153600_00698.jpg	images/images\silk_spot\img_02_436153600_00698.jpg	626	58	1323	701	2048	1000	silk_spot	6
img_02_436153600_00699.jpg	images/images\silk_spot\img_02_436153600_00699.jpg	454	91	1833	958	2048	1000	silk_spot	6
img_02_436153600_00700.jpg	images/images\silk_spot\img_02_436153600_00700.jpg	574	25	1371	889	2048	1000	silk_spot	6
img_02_436153600_00705.jpg	images/images\silk_spot\img_02_436153600_00705.jpg	553	84	1212	906	2048	1000	silk_spot	6
img_02_436153600_00708.jpg	images/images\silk_spot\img_02_436153600_00708.jpg	507	78	1264	947	2048	1000	silk_spot	6
img_02_436153600_00709.jpg	images/images\silk_spot\img_02_436153600_00709.jpg	370	19	1508	943	2048	1000	silk_spot	6
img_02_436153600_00747.jpg	images/images\silk_spot\img_02_436153600_00747.jpg	376	27	1495	903	2048	1000	silk_spot	6
img_02_436164000_00006.jpg	images/images\welding_line\img_02_436164000_00006.jpg	7	580	2048	669	2048	1000	welding_line	9
img_02_436164000_00029.jpg	images/images\welding_line\img_02_436164000_00029.jpg	1	734	2048	805	2048	1000	welding_line	9
img_02_436164300_00844.jpg	images/images\water_spot\img_02_436164300_00844.jpg	1949	853	2046	1000	2048	1000	water_spot	8
img_02_436164300_01201.jpg	images/images\welding_line\img_02_436164300_01201.jpg	3	809	2048	887	2048	1000	welding_line	9
img_02_436164700_00001.jpg	images/images\welding_line\img_02_436164700_00001.jpg	10	725	2048	820	2048	1000	welding_line	9
img_02_436165600_00025.jpg	images/images\welding_line\img_02_436165600_00025.jpg	7	737	2048	818	2048	1000	welding_line	9
img_02_436183700_00098.jpg	images/images\water_spot\img_02_436183700_00098.jpg	1167	188	1317	437	2048	1000	water_spot	8
img_02_436184600_00774.jpg	images/images\silk_spot\img_02_436184600_00774.jpg	351	55	1508	847	2048	1000	silk_spot	6
img_02_436184600_00775.jpg	images/images\silk_spot\img_02_436184600_00775.jpg	348	50	682	881	2048	1000	silk_spot	6
img_02_436184600_00779.jpg	images/images\silk_spot\img_02_436184600_00779.jpg	330	24	718	840	2048	1000	silk_spot	6
img_02_436184600_00782.jpg	images/images\silk_spot\img_02_436184600_00782.jpg	297	42	682	883	2048	1000	silk_spot	6
img_02_436184600_00785.jpg	images/images\silk_spot\img_02_436184600_00785.jpg	420	134	658	866	2048	1000	silk_spot	6
img_02_436185000_00016.jpg	images/images\welding_line\img_02_436185000_00016.jpg	130	870	2048	939	2048	1000	welding_line	9
img_02_436185500_00005.jpg	images/images\welding_line\img_02_436185500_00005.jpg	156	880	2047	960	2048	1000	welding_line	9
img_02_436185700_00002.jpg	images/images\welding_line\img_02_436185700_00002.jpg	187	662	2048	750	2048	1000	welding_line	9
img_02_4402116500_00005.jpg	images/images\rolled_pit\img_02_4402116500_00005.jpg	40	608	634	999	2048	1000	rolled_pit	5
img_02_4402116700_00002.jpg	images/images\crease\img_02_4402116700_00002.jpg	4	511	942	570	2048	1000	crease	0
img_02_4402117200_00004.jpg	images/images\rolled_pit\img_02_4402117200_00004.jpg	638	812	884	916	2048	1000	rolled_pit	5
img_02_4402329000_00001.jpg	images/images\rolled_pit\img_02_4402329000_00001.jpg	1099	1	1622	183	2048	1000	rolled_pit	5
img_02_4402329100_00006.jpg	images/images\rolled_pit\img_02_4402329100_00006.jpg	13	539	636	819	2048	1000	rolled_pit	5
img_02_4402541100_00001.jpg	images/images\welding_line\img_02_4402541100_00001.jpg	2	635	2047	711	2048	1000	welding_line	9
